Brand,TAC,SPECS
Motorola,35490302,Motorola V3_06
Motorola,35490402,Motorola RAZR2 V8
Motorola,35490502,Motorola W510
Motorola,35490602,Motorola RAZR2 V8
Motorola,35490702,Motorola W375
Motorola,35490902,Motorola RAZR V3
Sony Ericsson,35491001,Sony Ericsson SO903i
Motorola,35491002,Motorola RAZR V3
Sony Ericsson,35491101,Sony Ericsson K550im
Motorola,35491102,Motorola RAZR V3
LG,35491201,LG KP202
Motorola,35491302,Motorola PEBL U6
LG,35491401,LG KE500
Motorola,35491402,Motorola RAZR V3
LG,35491501,LG KP202
Motorola,35491502,Motorola RAZR V3
Motorola,35491602,Motorola W510
Motorola,35491802,Motorola RAZR V3
Samsung,35491901,Samsung SGH-ZV60
Motorola,35491902,Motorola Z3
Motorola,35492002,Motorola RAZR V3i
Motorola,35492102,Motorola RAZR V3i
Motorola,35492202,Motorola Z3
Motorola,35492302,Motorola RAZR V3
Motorola,35492402,Motorola RAZR V3
Motorola,35492502,Motorola RAZR V3
Sagem,35493001,Sagem MY C2-3
Samsung,35493201,Samsung SGH-E250
LG,35493502,LG KU990 Viewty
Samsung,35494501,Samsung SGH-X520
Huawei,35495301,Huawei U120
HTC,35496200,HTC Qtek 2020i
LG,35496502,LG KU990 Viewty
CEC,35496901,CEC P168
Samsung,35497601,Samsung SGH-E250
Samsung,35497801,Samsung SGH-E250
Samsung,35498502,Samsung SGH-C260
Samsung,35498600,Samsung SGH-C100
Samsung,35499302,Samsung U810 Renown
Samsung,35499601,Samsung SGH-T629
LG,35500701,LG L704i Chocolate
Sony Ericsson,35502502,Sony Ericsson W380
Motorola,35505101,Motorola MOTOFONE F3
Motorola,35505201,Motorola Q8
Motorola,35505301,Motorola RAZR V3
Motorola,35505401,Motorola RIZR Z3
Motorola,35505501,Motorola RAZR V3i
Motorola,35505601,Motorola SLVR L7
Motorola,35505701,Motorola L2
Motorola,35505801,Motorola RAZR V3i
Motorola,35505901,Motorola RAZR V3xx
Motorola,35506001,Motorola unknown
Motorola,35506101,Motorola unknown
Motorola,35506201,Motorola unknown
Motorola,35506601,Motorola RAZR V3
Motorola,35506701,Motorola MOTOFONE F3
Motorola,35506801,Motorola MOTOFONE F3
Motorola,35506901,Motorola L2
Motorola,35507001,Motorola RAZR V3i
Motorola,35507101,Motorola RAZR V3i
Motorola,35507301,Motorola KRZR K3
Motorola,35507401,Motorola V360
Motorola,35507501,Motorola W205
Sony Ericsson,35507602,Sony Ericsson TM506
Huawei,35508301,Huawei E220
BlackBerry,35508502,BlackBerry Blackberry Curve 8310
Samsung,35509201,Samsung SGH-C300
Samsung,35509301,Samsung SGH-E840
Huawei,35509302,Huawei EM770
Samsung,35511201,Samsung SGH-X836
Huawei,35511202,Huawei E226
Sony Ericsson,35511500,Sony Ericsson T610
Sony Ericsson,35512802,Sony Ericsson W580
Samsung,35513802,Samsung SGH-B130
Sagem,35515001,Sagem my411V
Samsung,35515601,Samsung SGH-U800 Soul b
Samsung,35515802,Samsung SGH-B200
BlackBerry,35516702,BlackBerry Blackberry Curve 8320
Sony Ericsson,35516803,Sony Ericsson T700
Samsung,35517400,Samsung SGH-X460
HTC,35517700,HTC Qtek 2020i
Samsung,35517803,Samsung S5230 Star
Samsung,35517903,Samsung SGH-S5233 Star
Samsung,35519501,Samsung SGH-T329
Motorola,35522000,Motorola C385
LG,35522101,LG MG280 Chocolate lite
LG,35522201,LG KG280
LG,35522802,LG KP100
Nokia,35523600,Nokia 3220
Samsung,35524302,Samsung U900 Soul
Samsung,35524501,Samsung SGH-T639
Samsung,35524801,Samsung SGH-Z240
Samsung,35524902,Samsung SGH-B300
Samsung,35525101,Samsung SGH-X836
Fly Mobile,35525201,Fly Mobile SX210
LG,35525401,LG KE770 Shine
Sony Ericsson,35525501,Sony Ericsson Z530
BlackBerry,35525602,BlackBerry Blackberry Bold 9000
Samsung,35525800,Samsung SGH-E338
Samsung,35526101,Samsung SGH-U700
Samsung,35526201,Samsung SGH-U700
Sony Ericsson,35526403,Sony Ericsson W595
LG,35526502,LG KF700
Panasonic,35527801,Panasonic Softbank 705P
Fujitsu,35528001,Fujitsu F905i
NEC,35528801,NEC KMP7L1A1-3A
NEC,35529401,NEC KMP7L1A1-3A
Philips,35530100,Philips Xenium CT6508 9@9c
LG,35531101,LG KG130
LG,35533800,LG U8330
Samsung,35533900,Samsung SGH-E710
Nokia,35534600,Nokia 6300
ZTE,35535202,ZTE T6
Sony Ericsson,35535302,Sony Ericsson W980i Walkman
Samsung,35536801,Samsung SGH-C260
ZTE,35537602,ZTE MF622
Samsung,35538101,Samsung SGH-M600
Nokia,35538601,Nokia 6230i
Samsung,35539302,Samsung SGH-D900i
Samsung,35539402,Samsung S5600 Preston
Samsung,35539801,Samsung SGH-C140
Samsung,35539802,Samsung SGH-B130
Samsung,35539901,Samsung SGH-C140
Sony Ericsson,35540501,Sony Ericsson W200
Sony Ericsson,35540601,Sony Ericsson W200
Sony Ericsson,35540701,Sony Ericsson W810
LG,35542501,LG Chocolate
LG,35542902,LG KS360
Samsung,35543100,Samsung SGH-P730C
Sagem,35543701,Sagem my300C
Sony Ericsson,35544101,Sony Ericsson W200
Samsung,35544900,Samsung SGH-Z130
Samsung,35545801,Samsung SGH-A707
Samsung,35546001,Samsung i607 BlackJack
Samsung,35546401,Samsung SGH-J400
Samsung,35546402,Samsung SGH-J400
Samsung,35546601,Samsung SGH-U100 Ultra Edition II
Samsung,35546800,Samsung SGH-C200
Samsung,35546802,Samsung SGH-E215
Fly Mobile,35548001,Fly Mobile E300
Samsung,35549201,Samsung SGH-i400
LG,35549202,LG KP151
Samsung,35549401,Samsung SGH-D807
Samsung,35549402,Samsung SGH-I900 Omnia
BlackBerry,35550702,BlackBerry Blackberry Pearl 8110
Sony Ericsson,35551802,Sony Ericsson Z610i
Nokia,35552101,Nokia N70
Samsung,35552402,Samsung SGH-U100 Ultra Edition II
Samsung,35552702,Samsung SGH-T429
Sagem,35553202,Sagem my220X
LG,35554900,LG U8180
BenQ,35555200,BenQ Z2
Motorola,35555201,Motorola MUT6-3411B11
Motorola,35555301,Motorola MUT6-3411B11
Motorola,35555501,Motorola MQ4-4411F21
Motorola,35555601,Motorola ROKR Z6
Motorola,35555701,Motorola ROKR E6
Motorola,35555801,Motorola W205
Motorola,35555901,Motorola W510
Motorola,35556101,Motorola U9
Motorola,35556201,Motorola RAZR V3xx
Motorola,35556301,Motorola RAZR2 V8
Motorola,35556601,Motorola C139
Motorola,35556701,Motorola U3
Samsung,35556702,Samsung SGH-C260
Motorola,35556801,Motorola PEBL U6
Motorola,35556901,Motorola W220
Samsung,35556902,Samsung SGH-L700
Motorola,35557001,Motorola RIZR Z9
Motorola,35557201,Motorola C113
Motorola,35557301,Motorola SLVR L7
Motorola,35557401,Motorola RAZR V3
Motorola,35557501,Motorola L2
Sony Ericsson,35557602,Sony Ericsson W200
Samsung,35558201,Samsung SGH-J600
LG,35558801,LG KG275
LG,35559001,LG KP200
Samsung,35559501,Samsung SGH-S720i
Sony Ericsson,35559601,Sony Ericsson W300
LG,35560502,LG KP265
LG,35560602,LG KP260
Samsung,35561002,Samsung A767 Propel
Samsung,35561601,Samsung SGH-F230
Innostream,35562500,Innostream OKWAP S858
Siemens,35563200,Siemens TC65
Siemens,35563300,Siemens TC63
Siemens,35563400,Siemens ES75
Sony Ericsson,35564001,Sony Ericsson W800
Sagem,35564800,Sagem TiGR 150R GPRS
Sony Ericsson,35565202,Sony Ericsson W380
Sony Ericsson,35565302,Sony Ericsson W380
Samsung,35565401,Samsung SGH-D900i
Samsung,35565501,Samsung SGH-A727
Nokia,35566200,Nokia 6682
Samsung,35568302,Samsung SGH-G600
Panasonic,35570600,Panasonic EB-SC3
Sony Ericsson,35570601,Sony Ericsson K750
Sony Ericsson,35570701,Sony Ericsson W550
Nokia,35571902,Nokia 5610 XpressMusic
Nokia,35572002,Nokia N71
Nokia,35572102,Nokia N72
Nokia,35572202,Nokia 2626
Nokia,35572302,Nokia 3120 classic
Sagem,35572601,Sagem my150X
Sagem,35572701,Sagem my150X
Sagem,35573001,Sagem my226x
Samsung,35573301,Samsung SGH-C426
Samsung,35575301,Samsung SGH-i718
Sony Ericsson,35575402,Sony Ericsson T303
Sony Ericsson,35575502,Sony Ericsson T303
Sony Ericsson,35575902,Sony Ericsson W200
Samsung,35576202,Samsung SGH-D780
Samsung,35576402,Samsung SGH-D888
Samsung,35576502,Samsung SGH-D880
BlackBerry,35576701,BlackBerry Blackberry Pearl 8100
BlackBerry,35576801,BlackBerry Blackberry Pearl 8100
BlackBerry,35576901,BlackBerry Blackberry 8800
BlackBerry,35577001,BlackBerry Blackberry 8707v
BlackBerry,35577101,BlackBerry 8830 World Edition
BlackBerry,35577201,BlackBerry Blackberry Curve 8300
LG,35577301,LG U960
Samsung,35577702,Samsung SGH-B520
Philips,35578200,Philips 768
LG,35578301,LG KG220
Sony Ericsson,35578501,Sony Ericsson W880
Samsung,35578901,Samsung SGH-E250
Samsung,35579501,Samsung SGH-T819
Toshiba,35579601,Toshiba G900
Sony Ericsson,35579800,Sony Ericsson K300i
Pantech,35580600,Pantech PG3000
Nokia,35580601,Nokia 6131 NFC
Samsung,35581101,Samsung SGH-M610
Sagem,35581501,Sagem my411Xi
ZTE,35581701,ZTE AIKO 95G-8
Sony Ericsson,35582700,Sony Ericsson P910
Motorola,35582701,Motorola ROKR E8
Motorola,35582801,Motorola V635
Motorola,35582901,Motorola RAZR V3i
Motorola,35583001,Motorola V635
Motorola,35583101,Motorola Q9h
Motorola,35583501,Motorola RAZR V3
Motorola,35583601,Motorola W371
Motorola,35583701,Motorola MQ4-4411H12
Motorola,35583801,Motorola W375
Motorola,35584101,Motorola KRZR K1
Motorola,35584201,Motorola W375
Motorola,35584301,Motorola SLVR L7
Samsung,35584302,Samsung A867 Eternity
Motorola,35584401,Motorola C113
Motorola,35584501,Motorola L2
Motorola,35584601,Motorola W205
Motorola,35584701,Motorola ROKR E6
Motorola,35584801,Motorola KRZR K3
Motorola,35584901,Motorola W510
Motorola,35585001,Motorola W205
Huawei,35585102,Huawei E176
Samsung,35585301,Samsung SGH-E250
LG,35585501,LG TU550
Huawei,35585502,Huawei E160
Huawei,35585602,Huawei E160
Samsung,35585701,Samsung SGH-F200
ZTE,35586101,ZTE Vodafone 125
ZTE,35586201,ZTE Vodafone 225
Ericsson,35586202,Ericsson F305G
Sony Ericsson,35586502,Sony Ericsson W350
Samsung,35586901,Samsung SGH-Z248
Sony Ericsson,35587602,Sony Ericsson R306 Radio
Sony Ericsson,35587702,Sony Ericsson R306 Radio
Samsung,35588102,Samsung SGH-T429
LG,35588202,LG KP100
Motorola,35590102,Motorola W270
Motorola,35590202,Motorola RAZR V3
Motorola,35590602,Motorola EM35
Motorola,35590702,Motorola VE66
Motorola,35590802,Motorola VE66
Motorola,35591002,Motorola ROKR E8
Motorola,35591102,Motorola A3100
Motorola,35591202,Motorola R1
Lenovo,35591601,Lenovo Lenovo E206
Motorola,35592102,Motorola U9
Motorola,35592402,Motorola W375
BlackBerry,35593003,BlackBerry BlackBerry Curve 8900
BlackBerry,35593103,BlackBerry Blackberry 8520
CEC,35593401,CEC CECT V808
Philips,35593500,Philips 960
Samsung,35597401,Samsung SGH-C420
Philips,35597800,Philips 960
Sony Ericsson,35598902,Sony Ericsson W580
Samsung,35599002,Samsung U900 Soul
Samsung,35599201,Samsung SGH-A737
LG,35599501,LG KG110
Samsung,35599601,Samsung SGH-C500
Samsung,35599801,Samsung SGH-U600
Samsung,35601403,Samsung SGH-C270
Sony Ericsson,35601701,Sony Ericsson K750
Sony Ericsson,35601801,Sony Ericsson K750
Sony Ericsson,35601901,Sony Ericsson K550
Bird,35602300,Bird V89
Samsung,35602500,Samsung SGH-X486
Sony Ericsson,35602702,Sony Ericsson K530i
BlackBerry,35602802,BlackBerry Blackberry Pearl Flip 8220
Samsung,35602901,Samsung SGH-X650
Samsung,35603001,Samsung SGH-E900
Samsung,35603101,Samsung SGH-E250
Samsung,35603201,Samsung SGH-E250
Sony Ericsson,35603501,Sony Ericsson K310
Sony Ericsson,35603601,Sony Ericsson Z310
LG,35603800,LG B2000
Samsung,35604102,Samsung SGH-I900 Omnia
Sony Ericsson,35605001,Sony Ericsson K310
Samsung,35607001,Samsung SGH-E250
Fly Mobile,35607102,Fly Mobile E300
Samsung,35607501,Samsung SGH-E250
Samsung,35607601,Samsung SGH-E250
Samsung,35608300,Samsung SGH-E700
Samsung,35608302,Samsung SGH-F400
ZTE,35611301,ZTE F156
Sagem,35611302,Sagem my225X
Sony Ericsson,35611700,Sony Ericsson K300i
Sony Ericsson,35611800,Sony Ericsson K300i
LG,35612700,LG B2100
Sony Ericsson,35612701,Sony Ericsson K810
Sony Ericsson,35612802,Sony Ericsson K800
LG,35612901,LG KE970 Shine
LG,35613001,LG KE970 Shine
HTC,35613400,HTC Hurricane
HTC,35613500,HTC Hurricane
Samsung,35614302,Samsung SGH-B520
Samsung,35615102,Samsung SGH-E250
Samsung,35615202,Samsung SGH-E250
Samsung,35615302,Samsung SGH-E250
Samsung,35615402,Samsung SGH-E250
Samsung,35615901,Samsung SGH-P260
BenQ,35616201,BenQ HERC5A
LG,35616301,LG TU500
BenQ,35616401,BenQ CF61
Samsung,35616600,Samsung SGH-C210
Pantech,35617000,Pantech PG3210
Samsung,35617401,Samsung SGH-i620
Sony Ericsson,35617701,Sony Ericsson K200
Sony Ericsson,35617902,Sony Ericsson K770i
Samsung,35618102,Samsung SGH-F480
LG,35619004,LG C1100
Sony Ericsson,35619600,Sony Ericsson J300i
Sony Ericsson,35619601,Sony Ericsson W200
Sony Ericsson,35619701,Sony Ericsson K200
BlackBerry,35620002,BlackBerry Blackberry Pearl Flip 8220
Samsung,35620401,Samsung SGH-J610
Nokia,35621700,Nokia HT-2
Sony Ericsson,35623702,Sony Ericsson W350
Samsung,35624901,Samsung SGH-A706
Nokia,35625000,Nokia 6110 Navigator
Nokia,35626201,Nokia N76
Samsung,35626300,Samsung SGH-E720
Nokia,35626301,Nokia N76
Samsung,35626900,Samsung SGH-X450
ZTE,35627202,ZTE Vodafone 225
HTC,35629500,HTC Tornado Tempo
BlackBerry,35629703,BlackBerry Blackberry Storm 9530
LG,35631801,LG MG235 Black Crystal
ZTE,35631802,ZTE X760
Sony Ericsson,35632401,Sony Ericsson J110
Sony Ericsson,35632501,Sony Ericsson J120
Samsung,35632502,Samsung M8800 Pixon
Samsung,35634101,Samsung SGH-P520 Armani
Samsung,35634702,Samsung T459 Gravity
Sony Ericsson,35635701,Sony Ericsson K818c
Samsung,35635902,Samsung M7500 Emporio Armani
Samsung,35636101,Samsung SGH-A437
Samsung,35636301,Samsung SGH-C180
Samsung,35636401,Samsung SGH-T639
Huawei,35636802,Huawei E156
Samsung,35637301,Samsung SGH-E950
HTC,35637700,HTC Wizard
HTC,35637800,HTC Wizard
HTC,35637900,HTC P4500 Hermes TyTN II
HTC,35638000,HTC Wizard
HTC,35638200,HTC MDA Vario
HTC,35638300,HTC MDA Vario
HTC,35638400,HTC Wizard
LG,35638501,LG KU250
Huawei,35638700,Huawei U526
Nokia,35641401,Nokia 1110i
Nokia,35641901,Nokia 6290
Nokia,35642102,Nokia 1200
Motorola,35642602,Motorola RAZR2 V9x ATT
Motorola,35643102,Motorola ZN200
Motorola,35643402,Motorola A3000
Motorola,35643702,Motorola ZN5
Motorola,35644202,Motorola Z9n
Motorola,35644302,Motorola W510
Motorola,35644402,Motorola A810
Motorola,35645401,Motorola ROKR Z6
Motorola,35645501,Motorola RAZR V3
Samsung,35645600,Samsung SGH-Z500
Motorola,35645701,Motorola A810
Motorola,35645801,Motorola KRZR K1
Motorola,35646001,Motorola C113
Motorola,35646101,Motorola RAZR2 V9
Motorola,35646301,Motorola ROKR Z6
Motorola,35646401,Motorola RAZR2 V8
Motorola,35646501,Motorola RAZR2 V9
Motorola,35646801,Motorola ROKR Z6
Motorola,35647001,Motorola C113
Motorola,35647201,Motorola KRZR K1
Motorola,35647301,Motorola KRZR K1
Motorola,35647401,Motorola KRZR K1
Sony Ericsson,35647601,Sony Ericsson W300
Sony Ericsson,35647801,Sony Ericsson W300
Sony Ericsson,35648302,Sony Ericsson W760
ZTE,35649703,ZTE SFR-232
NEC,35650300,NEC N6201
Samsung,35650301,Samsung SGH-F210
LG,35650500,LG MG105
Sony Ericsson,35651402,Sony Ericsson W580
HTC,35652201,HTC Juno
Samsung,35652801,Samsung SGH-C170
Sony Ericsson,35653202,Sony Ericsson W200
Sony Ericsson,35653502,Sony Ericsson W302
Sony Ericsson,35653602,Sony Ericsson S302
LG,35653800,LG G1600
Samsung,35653802,Samsung SGH-S3600
Sagem,35654001,Sagem my411c
Samsung,35654301,Samsung SGH-E840
BlackBerry,35654403,BlackBerry Blackberry 9700
ZTE,35654501,ZTE MF622
Samsung,35655501,Samsung SGH-M300
Samsung,35655601,Samsung SGH-M300
HTC,35655700,HTC Wizard
Huawei,35655901,Huawei U7200
Huawei,35656001,Huawei U5700
Huawei,35657000,Huawei E618
Sony Ericsson,35657301,Sony Ericsson W810
Sony Ericsson,35657401,Sony Ericsson W810
Sony Ericsson,35657402,Sony Ericsson K330c
LG,35658001,LG KU450
BlackBerry,35658702,BlackBerry Blackberry Pearl Flip 8220
Samsung,35659401,Samsung SGH-J750
Samsung,35660301,Samsung SGH-L760
Samsung,35660302,Samsung SGH-F275
Samsung,35660401,Samsung SGH-L760
Samsung,35660901,Samsung SGH-C450
NEC,35661300,NEC 804N
Sharp,35662100,Sharp SH901i
LG,35662101,LG KU380
NEC,35662300,NEC N702iD
NEC,35662400,NEC N600i
Nokia,35664101,Nokia 8800
Samsung,35664202,Samsung SGH-B270
Nokia,35665399,Nokia 3120
Sony Ericsson,35665701,Sony Ericsson K550
Sony Ericsson,35665801,Sony Ericsson Z610i
Huawei,35666601,Huawei U120
Nokia,35668000,Nokia 8800
Sony Ericsson,35668201,Sony Ericsson K510
Motorola,35668402,Motorola ROKR EM28 EM330
Samsung,35669100,Samsung SGH-X640
Sony Ericsson,35669400,Sony Ericsson W800
Samsung,35669802,Samsung SGH-M110
Samsung,35670001,Samsung SGH-E250
Samsung,35670201,Samsung SGH-C260
Sony Ericsson,35670601,Sony Ericsson K320i
Toshiba,35670900,Toshiba Vodafone 903T
Samsung,35671203,Samsung SGH-S5230
CEC,35671401,CEC CECT C6000
ZTE,35672002,ZTE X760
Sagem,35673001,Sagem my226x
LG,35673201,LG KG195
LG,35673301,LG KG195
Samsung,35675800,Samsung SGH-C230
Samsung,35677101,Samsung SGH-F330
Samsung,35677301,Samsung SGH-G600
HTC,35678801,HTC P3450 Elf 200 Touch
HTC,35678901,HTC P3450 Elf 200 Touch
Sagem,35679400,Sagem myW-8
Sony Ericsson,35681003,Sony Ericsson P1
Samsung,35681200,Samsung SGH-E608
Grundig,35681400,Grundig Moviline
Sony Ericsson,35681703,Sony Ericsson Yari a
Samsung,35681800,Samsung SGH-P207
Sony Ericsson,35683301,Sony Ericsson S500
Sony Ericsson,35683401,Sony Ericsson W580
Sony Ericsson,35683900,Sony Ericsson K700i
Nokia,35685202,Nokia 3110 classic
Motorola,35685401,Motorola MG2-4D11
Sagem,35686701,Sagem my511X
Motorola,35687601,Motorola Q9h
Motorola,35687801,Motorola unknown
Motorola,35687802,Motorola EM25
Motorola,35687901,Motorola RAZR2 V8
Motorola,35688001,Motorola V3i
Motorola,35688101,Motorola ROKR Z6
Motorola,35688201,Motorola W510
Motorola,35688301,Motorola RAZR maxx V6
Motorola,35688401,Motorola RAZR V3xx
Motorola,35688402,Motorola ROKR EM28 EM330
Motorola,35688501,Motorola Q8
Motorola,35688602,Motorola U9
Motorola,35688701,Motorola C139
Motorola,35688801,Motorola RAZR2 V8
Motorola,35688902,Motorola RAZR2 V8
Motorola,35689001,Motorola unknown
Motorola,35689002,Motorola W165
Motorola,35689101,Motorola V3i
Motorola,35689102,Motorola Z3
Motorola,35689201,Motorola PEBL U6
Motorola,35689601,Motorola ROKR Z6
Motorola,35689701,Motorola MOTOFONE F3
Motorola,35689801,Motorola C113
Motorola,35689802,Motorola SLVR L7
Motorola,35689901,Motorola Q8
Motorola,35690001,Motorola SLVR L72 L9
Motorola,35690002,Motorola RAZR V3
Motorola,35690102,Motorola RAZR V3i
Motorola,35690902,Motorola MS500W
BlackBerry,35692001,BlackBerry Blackberry Pearl 8100
BlackBerry,35692101,BlackBerry BlackBerry 8700c
Samsung,35693201,Samsung SGH-C160
Nokia,35693703,Nokia 3711 fold
Samsung,35693900,Samsung SGH-X497
Samsung,35694302,Samsung SGH-E210
Samsung,35695001,Samsung SGH-T509
Sony Ericsson,35698302,Sony Ericsson TM506
Samsung,35699000,Samsung SGH-E335
Toshiba,35699200,Toshiba TS803
Telit,35699800,Telit GU1100
NEC,35700901,NEC N705i
Siemens,35701700,Siemens SL75
LG,35702002,LG KP500 Cookie
Telit,35702200,Telit GE864-QUAD-PY
Telit,35702300,Telit GE864-QUAD
Samsung,35702400,Samsung SGH-E350
Samsung,35702701,Samsung SGH-A411
BenQ,35703200,BenQ M580
Sony Ericsson,35703301,Sony Ericsson P1
Sony Ericsson,35703401,Sony Ericsson P1
HTC,35703600,HTC Prophet
HTC,35703700,HTC Charmer
LG,35704202,LG KP170
LG,35704302,LG KF350
Samsung,35704501,Samsung SGH-J200
Sony Ericsson,35705002,Sony Ericsson G502
Sony Ericsson,35705302,Sony Ericsson W902
Sony Ericsson,35706702,Sony Ericsson W760
Nokia,35706900,Nokia Vertu Signature 2006
LG,35709002,LG KC910 Renoir
LG,35710100,LG U880
Samsung,35710201,Samsung SGH-U100 Ultra Edition II
LG,35710700,LG MG155c
Sony Ericsson,35710702,Sony Ericsson J132
Samsung,35711701,Samsung SGH-T439
Huawei,35713000,Huawei E226
Samsung,35713202,Samsung SGH-M310
Samsung,35713302,Samsung SGH-C260
Samsung,35713901,Samsung SGH-M300
Samsung,35714001,Samsung SGH-M300
Sony Ericsson,35714301,Sony Ericsson W580
ZTE,35714401,ZTE F232
ZTE,35714501,ZTE ZTE 153
Sony Ericsson,35714902,Sony Ericsson C902
Sony Ericsson,35715401,Sony Ericsson W610
BlackBerry,35715402,BlackBerry Blackberry Curve 8320
Sony Ericsson,35715501,Sony Ericsson W660
BlackBerry,35716300,BlackBerry Blackberry 7105
Samsung,35716700,Samsung SGH-C230
Samsung,35717201,Samsung SGH-J600
Samsung,35717301,Samsung SGH-D880
LG,35717600,LG B2250
Samsung,35717801,Samsung SGH-D880
Alcatel,35718001,Alcatel One Touch E227
Sony Ericsson,35719700,Sony Ericsson Z520
Sony Ericsson,35719800,Sony Ericsson Z520
CEC,35719801,CEC CECT A8+
Philips,35720100,Philips 768
Philips,35720700,Philips 768
BlackBerry,35723803,BlackBerry BlackBerry Curve 8900
Samsung,35724102,Samsung SGH-E2510
Samsung,35724202,Samsung SGH-U700
Samsung,35724601,Samsung SGH-I617 BlackJack2
Siemens,35724701,Siemens MC75
Siemens,35724901,Siemens MC35i
Motorola,35725300,Motorola V176
Samsung,35725901,Samsung SGH-C160
Sony Ericsson,35726202,Sony Ericsson TM506
Sony Ericsson,35726302,Sony Ericsson Xperia X1
Sony Ericsson,35726402,Sony Ericsson W580
Sony Ericsson,35726502,Sony Ericsson W580
Huawei,35726702,Huawei E176
Samsung,35727001,Samsung SGH-F110 Adidas miCoach
Sony Ericsson,35727401,Sony Ericsson W200
Sony Ericsson,35727501,Sony Ericsson K310
Samsung,35728300,Samsung SGH-C210
Samsung,35729001,Samsung SGH-G810
Amoi,35730200,Amoi M630
Amoi,35730300,Amoi A865
ZTE,35730601,ZTE Vodafone 125
HTC,35730800,HTC Wizard
ZTE,35730801,ZTE Vodafone 225
Sony Ericsson,35731501,Sony Ericsson K800
LG,35732301,LG KS20
Motorola,35732901,Motorola Q8
Motorola,35733101,Motorola VA76r Tundra
Motorola,35733201,Motorola V360
Motorola,35733301,Motorola RIZR Z10
Motorola,35733401,Motorola RAZR2 V8
Motorola,35733501,Motorola RAZR2 V8
Motorola,35733801,Motorola W510
Motorola,35734001,Motorola Q8
Samsung,35734200,Samsung SGH-X490
Samsung,35734802,Samsung SGH-U700
Motorola,35734901,Motorola W510
Samsung,35735301,Samsung SGH-i450
Sony Ericsson,35735401,Sony Ericsson W200
Sony Ericsson,35735501,Sony Ericsson W200
Samsung,35737801,Samsung SGH-J400
Sony Ericsson,35739202,Sony Ericsson W910
Samsung,35741200,Samsung SGH-X130
HTC,35741300,HTC HP iPAQ
Sony Ericsson,35742100,Sony Ericsson W800
Samsung,35742901,Samsung SGH-B500
Coral,35742902,Coral 655
Coral,35743202,Coral 620
LG,35744501,LG KG275
